-3508.197265625 -263.2166748046875 340.3518371582031
-3495.785888671875 -254.4136962890625 321.6913146972656
-3511.21728515625 -256.349853515625 303.8902893066406
-3502.658935546875 -236.3482360839844 293.8113403320312
-3499.7763671875 -214.7669219970703 299.7047729492188
-3508.340087890625 -200.8622589111328 281.1623229980469
-3512.803955078125 -183.2979278564453 266.4553833007812
-3505.356201171875 -195.2814178466797 245.7459869384766
-3486.2666015625 -193.5126342773438 230.9409790039062
-3476.872802734375 -202.0537414550781 212.0874938964844
-3460.242431640625 -212.6692504882812 197.6982879638672
-3456.47509765625 -233.1872253417969 210.1096038818359
-3433.311279296875 -234.9425811767578 211.7241516113281
-3434.5517578125 -259.2771606445312 215.1935882568359
-3414.260498046875 -253.0282745361328 205.4202728271484
-3403.76171875 -236.2095794677734 193.5332489013672
-3400.160888671875 -252.8663635253906 176.4264678955078
-3403.567626953125 -273.9493408203125 185.4639892578125
-3426.162109375 -282.4844360351562 184.1537475585938
-3441.22119140625 -294.5611572265625 170.3141937255859
-3423.978271484375 -309.6410217285156 162.6018371582031
-3423.03125 -298.5012512207031 140.2196807861328
-3417.81591796875 -311.4271240234375 121.7960662841797
-3398.924560546875 -296.8377075195312 116.5155792236328
-3390.07080078125 -275.1738586425781 118.5340042114258
-3394.7197265625 -252.6633148193359 116.2632827758789
-3393.985107421875 -229.5258331298828 115.3845062255859
-3402.648681640625 -210.5531005859375 128.3654327392578
-3383.284423828125 -203.4972686767578 119.1767807006836
-3376.010498046875 -184.0015716552734 129.9646453857422
-3383.79296875 -171.4469146728516 146.2340393066406
-3375.438232421875 -182.5499877929688 164.9652252197266
-3368.874755859375 -204.6908721923828 162.5079345703125
-3377.919677734375 -216.3864440917969 181.2279357910156
-3370.160888671875 -228.5816955566406 198.1394348144531
-3359.220703125 -222.4597778320312 217.8568267822266
-3356.44482421875 -199.3135681152344 211.5573425292969
-3348.392333984375 -193.799072265625 190.6695861816406
-3335.48486328125 -176.5056304931641 199.4822998046875
-3312.164794921875 -177.7303924560547 203.2695770263672
-3295.09521484375 -175.1703033447266 219.7126617431641
-3294.425048828125 -169.2680358886719 241.4030609130859
-3274.994873046875 -180.197998046875 239.7434234619141
-3274.057861328125 -202.2394409179688 244.4879608154297
-3262.8115234375 -221.0348968505859 235.7880249023438
-3246.9248046875 -235.8998718261719 231.4660186767578
-3224.729736328125 -238.9021148681641 224.7875671386719
-3217.589111328125 -261.5812377929688 228.4316253662109
-3240.152099609375 -270.1208801269531 226.4224853515625
-3227.42041015625 -278.6994018554688 246.0395050048828
-3248.1044921875 -276.3378601074219 259.3600769042969
